,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5738,5049-GLYVG,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,41,1618,1
5739,4199-QHJNM,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,1334,5493,0
5740,8882-TLVRW,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,227,2407,0
5741,5883-GTGVD,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,1280,1534,1
5742,5135-GRQJV,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,1536,6150,0
5743,2384-OVPSA,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,33,5696,0
5744,1371-WEPDS,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,475,1925,0
5745,3580-GICBM,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,76,826,0
5746,4817-QRJSX,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,920,6090,1
5747,9730-DRTMJ,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,764,1968,0
5748,4686-UXDML,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,1278,1599,0
5749,3349-ANQNH,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,1271,4832,0
5750,2398-YPMUR,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,718,6358,1
5751,0932-YIXYU,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,34,63,0
5752,7480-SPLEF,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,112,1336,0
5753,7636-XUHWW,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,27,2863,0
5754,1431-CYWMH,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,10,3867,0
5755,5937-EORGB,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,1217,717,0
5756,6349-JDHQP,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,26,95,0
5757,5539-HIVAK,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,106,5690,0
5758,5847-MXBEO,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,35,4021,0
5759,9985-MWVIX,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,718,5504,1
5760,4583-PARNH,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,1124,977,0
5761,1116-FRYVH,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,232,1581,0
5762,1421-HCERK,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,1389,2765,0
5763,9633-XQABV,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,720,1933,0
5764,0716-BQNDX,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,1163,4659,0
5765,1265-XTECC,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,1218,5252,1
5766,1183-CANVH,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,543,634,0
5767,1972-XMUWV,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,539,3265,0
5768,8679-LZBMD,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,1106,3397,0
5769,3407-JMJQQ,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,1450,5852,0
5770,6252-DFGTK,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,678,2127,0
5771,1539-LNKHM,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,37,2312,0
5772,8645-KOMJQ,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,939,4640,0
5773,0289-IVARM,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,554,1590,0
5774,9761-XUJWD,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,640,2938,0
5775,4057-FKCZK,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,948,4077,0
5776,4291-TPNFG,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,944,4898,0
5777,6087-YPWHO,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,679,4064,0
5778,3090-QFUVD,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,35,1612,0
5779,2237-ZFSMY,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,1199,3186,1
5780,1722-LDZJS,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,33,131,0
5781,1818-ESQMW,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,1077,2020,0
5782,4871-JTKJF,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,708,5449,1
5783,1415-YFWLT,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1079,6299,1
5784,7401-RUBNK,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,803,806,0
5785,0506-YLVKJ,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,33,6361,0
5786,8661-BOYNW,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,983,4979,0
5787,6711-VTNRE,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,1045,2670,1
5788,4815-GBTCD,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,95,6512,0
5789,2805-AUFQN,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,25,4022,0
5790,0980-PVMRC,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,393,1670,0
5791,7233-DRTRF,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,1325,5183,0
5792,3500-RMZLT,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,1214,791,1
5793,3873-NFTGI,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,469,5854,0
5794,1162-ECVII,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,1464,5989,0
5795,7048-GXDAY,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,1403,3457,0
5796,8571-ZCMCX,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,543,2404,0
5797,1169-WCVAK,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,1069,1159,0
5798,4548-SDBKE,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,999,4008,1
5799,8066-POXGX,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,191,3788,1
5800,7129-CAKJW,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,901,628,0
5801,8695-ARGXZ,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,818,2074,0
5802,3570-YUEKJ,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,367,1702,0
5803,4143-OOBWZ,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,926,3556,1
5804,1555-HAPSU,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,70,1147,0
5805,1697-NVVGY,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,655,521,0
5806,7854-EKTJL,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,21,3035,1
5807,8464-EETCQ,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,5,187,0
5808,2419-FSORS,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,1439,5878,0
5809,8132-YPVBX,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,1014,4325,0
5810,9102-IAYHT,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,1004,837,1
5811,6754-LZUKA,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,918,4184,0
5812,3422-LYEPQ,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,735,5564,1
5813,8099-MZPUJ,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,1501,4525,0
5814,0787-LHDYT,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,41,2866,0
5815,2642-DTVCO,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,996,5753,1
5816,0374-IOEGQ,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,297,405,0
5817,4361-JEIVL,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,293,3741,1
5818,3197-NNYNB,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,1377,5282,0
5819,3396-DKDEL,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,1548,6115,0
5820,1752-OZXFY,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,539,3084,0
5821,9066-QRSDU,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,117,1289,0
5822,9112-WSNPU,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,726,2061,0
5823,9867-NNXLC,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,30,3982,0
5824,5321-NTRKC,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,897,4388,0
5825,1363-TXLSL,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,721,5507,1
5826,9507-EXLTT,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,887,5966,1
5827,3161-GETRM,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,1094,2694,0
5828,0402-OAMEN,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,81,1205,0
5829,6933-VLYFX,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,542,1409,0
5830,6754-WKSHP,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,99,5633,0
5831,9846-GKXAS,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,1109,6053,1
5832,6017-PPLPX,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,724,870,1
5833,4976-LNFVV,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,179,4763,0
5834,5055-MGMGF,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,1376,5461,0
5835,4641-FROLU,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,15,4930,0
5836,2862-JVEOY,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,12,438,0
5837,2969-QWUBZ,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,404,6468,0
5838,9822-BIIGN,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,751,3276,0
5839,2077-MPJQO,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,815,4454,0
5840,1534-OULXE,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,370,2557,0
5841,7136-RVDTZ,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,310,2840,1
5842,2971-SGAFL,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,875,6521,0
5843,1480-IVEVR,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,932,2440,0
5844,2905-KFQUV,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,723,975,0
5845,4581-SSPWD,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,823,2108,1
5846,3370-HXOPH,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,829,2227,0
5847,9391-YZEJW,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,1168,4752,0
5848,9958-MEKUC,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,1354,5785,0
5849,0281-CNTZX,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,28,430,0
5850,6927-WTFIV,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,740,704,1
5851,4118-CEVPF,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,1484,3283,0
5852,3398-ZOUAA,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,697,873,1
5853,9114-VEPUF,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,1210,4918,0
5854,7876-BEUTG,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,352,5625,0
5855,2338-BQEZT,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,387,2447,0
5856,9873-MNDKV,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,298,3994,0
5857,0378-NHQXU,0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,1058,851,1
5858,8241-JUIQO,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,18,608,0
5859,2194-IIQOF,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,1079,5150,0
5860,4512-ZUIYL,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,715,955,1
5861,9631-RXVJM,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,14,5357,0
5862,9584-EXCDZ,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,725,309,0
5863,7969-AULMZ,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,1232,1746,1
5864,5093-FEGLU,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,22,6375,0
5865,2621-UDNLU,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,46,5621,0
5866,7526-IVLYU,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,22,5377,0
5867,2428-HYUNX,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,16,6197,0
5868,9214-EKVXR,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,285,3734,0
5869,3410-MHHUM,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,1176,3650,0
5870,0568-ONFPC,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,110,638,1
5871,0733-VUNUW,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,472,734,1
5872,4550-EVXNY,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,708,5449,1
5873,2122-YWVYA,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,815,689,0
5874,2968-SSGAA,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,1293,120,1
5875,2296-DKZFP,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,735,3724,0
5876,4844-JJWUY,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,1015,6239,1
5877,6777-TGHTM,0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,1414,4771,1
5878,8909-BOLNL,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,53,4354,0
5879,6603-YRDCJ,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,564,1648,0
5880,3538-WZPHD,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,137,5967,1
5881,3229-USWAR,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,899,2370,0
5882,2138-VFAPZ,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,23,2279,0
5883,6131-JLWZM,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,35,2388,0
5884,4785-QRJHC,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,541,2441,1
5885,0269-XFESX,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,79,4480,0
5886,1709-EJDOX,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,24,6437,0
5887,4316-XCSLJ,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,382,6195,0
5888,8610-WFCJF,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,1200,4043,1
5889,9693-XMUOB,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,381,2590,0
5890,0383-CLDDA,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,1002,4838,0
5891,4905-JEFDW,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,262,3983,1
5892,2709-UQGNP,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,409,4393,0
5893,3549-ZTMNH,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,72,2341,0
5894,7881-INRLC,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,1298,4010,1
5895,8033-ATFAS,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,540,1975,0
5896,1635-NZATJ,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,101,1323,0
5897,0562-HKHML,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,70,1099,0
5898,8277-RVRSV,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,75,6025,0
5899,9943-VSZUV,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,821,4281,0
5900,0117-LFRMW,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,246,832,1
5901,6172-FECYY,1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,985,3626,1
5902,7054-ENNGU,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,393,3942,0
5903,1455-HFBXA,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,1125,3925,0
5904,9402-CXWPL,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,1260,5397,0
5905,1628-BIZYP,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,995,6206,0
5906,1965-AKTSX,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,879,199,1
5907,0082-LDZUE,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,291,3739,0
5908,4786-UKSNZ,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,33,1610,1
5909,5343-SGUBI,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,904,3651,0
5910,0856-NAOES,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,561,3535,0
5911,1976-AZZPJ,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,177,2216,0
5912,7248-VZQLC,0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,999,3391,1
5913,6156-UZDLF,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,1038,1909,0
5914,3099-OONVS,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,445,540,0
5915,9500-WBGRP,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,11,492,0
5916,5183-KLYEM,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1511,6097,0
5917,5144-PQCDZ,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,28,4843,0
5918,8514-VZHEB,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19,282,0
5919,6625-IUTTT,1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,639,3705,0
5920,9355-NPPFS,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,876,1631,0
5921,0068-FIGTF,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,864,1704,0
5922,5965-GGPRW,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,1380,5828,0
5923,8035-PWSEV,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,1078,4112,0
5924,2236-HILPA,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,42,400,0
5925,1840-BIUOG,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,689,766,0
5926,1356-MKYSK,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,873,4079,0
5927,6080-LNESI,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,87,429,0
5928,1830-IPXVJ,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,24,571,0
5929,5828-DWPIL,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,1075,4653,0
5930,8398-TBIYD,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,989,5036,0
5931,0011-IGKFF,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,1242,435,1
5932,4192-GORJT,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,1177,4211,1
5933,6496-SLWHQ,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,1375,2542,1
5934,9912-GVSEQ,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,1165,2019,1
5935,2931-FSOHN,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,541,5948,0
5936,9418-RUKPH,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,28,5808,0
5937,5383-MMTWC,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,975,5003,1
5938,9971-ZWPBF,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,1448,3133,0
5939,4712-AUQZO,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,170,4569,0
5940,9711-FJTBX,1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,1012,4047,0
5941,2908-ZTPNF,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,187,490,0
5942,7240-ETPTR,0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,351,3756,1
5943,2202-CUYXZ,1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,992,6179,1
5944,5995-OIGLP,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,492,5231,1
5945,8421-WZOOW,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,1194,4614,0
5946,6261-RCVNS,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,785,2743,1
5947,7951-QKZPL,0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,82,5727,1
5948,1414-YADCW,1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,987,4708,0
5949,8756-RDDLT,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,304,2677,0
5950,2862-PFNIK,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,86,2042,0
5951,5816-QVHRX,0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,1287,3069,0
5952,4430-YHXGG,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,101,6171,0
5953,6888-SBYAI,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,390,4233,0
5954,7395-XWZOY,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,459,308,0
5955,7169-YWAMK,1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,683,4095,0
5956,3640-PHQXK,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,1091,2433,1
5957,6877-LGWXO,1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,871,776,1
5958,6859-RKMZJ,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,460,4968,0
5959,2729-VNVAP,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,25,5165,0
5960,2957-JIRMN,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,984,4197,0
5961,2049-BAFNW,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,206,3036,0
5962,3842-QTGDL,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,915,586,0
5963,7163-OCEQI,1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,873,1148,0
5964,9782-LGXMC,0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,577,2629,0
5965,5975-BAICR,1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,602,1805,0
5966,8019-ENHXU,1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,1270,3532,1
5967,5167-GBFRE,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,96,37,1
5968,9033-EOXWV,0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,788,6271,1
5969,4673-KKSLS,0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,1046,2368,0
5970,4853-OITSN,1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,1076,3522,0
5971,9800-OUIGR,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,29,674,0
5972,1324-NLTJE,0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,459,5811,1
5973,2324-EFHVG,1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,1363,5313,0
5974,7094-MSZAO,1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,30,1793,0
5975,1522-VVDMG,1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,1088,4970,1
5976,6907-CQGPN,1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,179,12,0
5977,0780-XNZFN,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,42,239,0
5978,0239-OXEXL,0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,980,3292,0
5979,2675-IJRGJ,1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,22,6496,0
5980,7049-GKVZY,0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,897,699,0
5981,8577-QSOCG,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,33,5752,0
5982,3721-CNZHX,1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,25,2641,0
5983,0212-ISBBF,0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,383,195,0
5984,9185-TQCVP,1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,998,268,1
5985,3585-YNADK,0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,799,3710,0
5986,5271-DBYSJ,1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,883,6121,0
5987,1099-GODLO,0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,36,1613,0
5988,6828-HMKWP,1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,50,2267,0
5989,5567-WSELE,1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,1180,2418,1
5990,1472-TNCWL,1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,1182,3047,0
5991,8063-RJYNF,1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,1173,880,1
5992,0687-ZVTHB,1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,760,3940,1
5993,2080-GKCWQ,1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,806,926,0
5994,9661-ACXBS,0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,1379,3752,1
5995,2193-SFWQW,1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,1503,6034,0
5996,5656-JAMLX,1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,26,463,0
5997,3462-BJQQA,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,1088,4584,0
5998,0442-TDYUO,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,30,75,0
